frame,caption
001.jpg,A beautiful sunset over a city. The sky is orange and pink. There are a couple of giant letters that spell out the name of the city. There is a large body of water in front of the buildings.
002.jpg,A man and a woman are standing in front of a news desk. The desk is white and has a red logo on it. There is a large screen behind them. There are buildings on the screen. 
003.jpg,A man and a woman are standing behind a news desk. The desk is white and has a red logo on it. There is a large screen behind them. There are buildings on the screen. 
004.jpg,A red and white graphic is shown. There is a large red stripe on the right side of the image. There are dots on the bottom of the picture. The dots are small and white.
005.jpg,There are several children standing in front of a wall. They are all wearing yellow hats and have blue bags on their backs. There are large white signs on the wall with drawings on them. 
006.jpg,There are paintings on the wall. The paintings are colorful. There is a red banner in front of the paintings with white writing on it. There are trees behind the paintings. 
007.jpg,"A nurse is standing in a hospital room. She is wearing a white cap, white scrub suit, white gloves, and a face mask. A stethoscope is being used to check a patient who is lying in the bed. The patient is covered with a pink floral blanket. The walls of the room are white. There is a small table next to the bed with medical supplies on it."
008.jpg,There are nine men standing in a line in front of a white wall. All of the men are barefoot. The man on the left is wearing a plaid shirt and ripped jeans. There is a white tile floor under the men. 
009.jpg,A bunch of people are standing in a convention hall. They all have face masks on. There is a sign hanging from the ceiling that says Tokyo Comic Con.
010.jpg,There are people standing in a room. There is a woman in a costume standing next to a man. There are lights hanging from the ceiling above them. 
011.jpg,A man and a woman are standing behind a white table. The man is wearing a blue collared shirt and black pants. The woman has a black and white dress on. There are tall buildings behind them. 
012.jpg,A man and a woman are standing in front of a white table. The man is wearing a blue collared shirt and black pants. The woman has a black and white dress on. There are tall buildings behind them. 
013.jpg,A man and a woman are standing behind a white table. The man is wearing a blue collared shirt and black pants. The woman has a black and white dress on. There are tall buildings behind them. 
014.jpg,A man and a woman are standing in front of a white table. The man is wearing a blue shirt and black pants. He is holding a tablet in his hands. The woman is wearing black and white dress. There are tall buildings behind them. There is a cloudy sky above them.
015.jpg,A classroom is filled with students. The students are wearing white shirts. There is a man standing in front of a green chalkboard. The man is holding a microphone. 
016.jpg,A book is open on a table. The pages of the book are filled with writing. There is a picture on the top left corner of the page. The picture is black and white. 
017.jpg,A woman is wearing a blue shirt and has a microphone in her mouth. She is pointing at something with her hand. There is a green wall behind her.
018.jpg,A boy is standing in a room. He is wearing a white shirt and a red tie. There is a picture hanging on the wall behind the boy. 
019.jpg,"A table is titled ""Cap hoc"" which is in Vietnamese. The table is divided into two columns. The first column is labeled ""Nhôm 1"" and the second column is labelled ""Nhom 2"". There are three columns in the table. Each column has a number in it. Below the first column, there is a line that starts with ""Nha tré"" and ends with ""Mau giao"". The second column has ""Trung hoc co so"" written on it. The third column has the number ""300.000"" and then ""100.000"". The last column has an empty space. The last row has the numbers ""180.000"", and the last row is empty."
020.jpg,"A table is displayed on a white paper with black borders. The table is titled ""Cap hoc"" at the top. Below that, there is a line that starts with the word ""Nhôm 1"" and ends with the number ""Nhom 2"". The table has three columns. The first column is labeled ""Nha tré"" and the second column has ""Mau giao"". The third column has the word Trung hoc co so"" written on it. The last column has a number ""140.000"" and it is labeled as ""300.000"". There is a barcode at the bottom left corner of the table."
021.jpg,There are people sitting at desks in front of a blackboard. There is a man standing behind them wearing a white shirt. There are windows on the wall behind them. 
022.jpg,There are several people sitting at desks. They are wearing white shirts and have face masks on. There are windows on the wall behind them. 
023.jpg,There are several people standing around a table. There is a white sign hanging on the wall behind them. There are water droplets hanging from the ceiling. 
024.jpg,Two boys are playing in the sand. They are both holding shovels. There is a yellow bucket and a green shovel in front of them. There are pillars behind them. 
025.jpg,There are several children sitting on the ground. There are wooden easels in front of them. There is a woman in a yellow shirt standing next to them. 
026.jpg,A woman is helping a little girl paint on an easel. The woman is wearing a yellow shirt and black pants. There are several easels on the ground in front of them. 
027.jpg,A woman in a pink shirt is wearing a face mask. There are people sitting in chairs in front of her. There is a large window on the wall behind them. 
028.jpg,A woman is standing in a room. She is wearing a black and white dress and black high heels. There is a large screen behind her. There are tall buildings in front of the woman. 
029.jpg,A woman is standing in a room. She is wearing a black and white dress. There is a large picture on the wall behind her. There are buildings in front of the woman. 
030.jpg,There is a woman standing in front of a large window. She is wearing a black and white dress. There is a picture on the wall next to her. There are people standing in a line behind her. 
031.jpg,There are two pictures side by side. The pictures are colorful. There are flowers on the pictures. The flowers are pink. The picture on the left has green leaves. There is a train on the picture. The train has red letters on it. 
032.jpg,There are paintings on the wall. The paintings are colorful and have different designs on them. There is a large flower on the left side of the painting. There are many colors on the paintings. 
033.jpg,There are several children standing in front of large paintings. They are all wearing short sleeve shirts and shorts. One of the girls is wearing a yellow shirt and has her hair in a ponytail. 
034.jpg,There are several children standing in front of large paintings. There are two large paintings on the wall behind them. There is a building on the other side of the paintings. The children are wearing white shirts. 
035.jpg,There are two large paintings on the wall. There are two kids standing in front of the paintings. They are wearing black shirts. There is a blue canopy over the paintings on them. 
036.jpg,There are several children standing in front of a wall. They are all wearing yellow hats and have blue bags on their backs. There are large paintings on the wall behind them. 
037.jpg,A man is standing in front of a green fence. He is wearing a black shirt. There is a blue canopy behind the fence. 
038.jpg,A little boy is standing in front of a white board. He is wearing a yellow hat and a red and white shirt. The boy is holding a white marker in his hand. There is a large white board next to the boy. There are drawings on the board. 
039.jpg,A man is standing in front of a green fence. He is wearing a black shirt and has short black hair. There is a blue canopy behind the man. 
040.jpg,There are several children standing in front of a wall. They are all drawing on the wall with markers. There is a man in a black shirt standing next to the children. 
041.jpg,There are three large paintings on the wall. The paintings are colorful. There is a black fence behind the paintings. There are trees next to the fence. 
042.jpg,A woman is standing in front of a wall. She has long dark hair and is wearing red glasses. She is wearing a white shirt. There is a marbled wall behind the woman. 
043.jpg,There are several children standing in a line. They are all wearing yellow hats on their heads. There are people standing behind them in front of a building. There is a white tent behind them. 
044.jpg,There are people standing in front of a large mural. There is a blue tent behind them. There are colorful flags hanging from the tent. 
045.jpg,A man is sitting in front of two large paintings. He is wearing a black shirt and is holding a paintbrush in his hand. The paintings are colorful and have writing on them. 
046.jpg,A man is sitting in front of two large paintings. He is wearing a black shirt and has short black hair. The paintings are colorful and have writing on them. 
047.jpg,There are several people standing in front of a large mural. There is a blue tent behind them. There are colorful flags hanging from the tent. 
048.jpg,The building is tan in color. There is a clock on the front of the building. The face of the clock is white. The hands on the clock are black. There are windows on the building with black shutters.
049.jpg,A man is standing in front of a city skyline. He is wearing a blue collared shirt with small white dots on it. The sky behind him is orange and yellow. There are tall buildings all around the man.
050.jpg,A man is standing in front of a city skyline. He is wearing a blue collared shirt with small white dots on it. The sky behind him is orange and yellow. There are tall buildings all around the man.
051.jpg,A man is standing in front of a city skyline. He is wearing a blue collared shirt with small white dots on it. His eyes are closed and he has short black hair. There is a tall skyscraper in the background. The sky is orange and yellow.
052.jpg,There are two people walking down a road. There are large cranes behind them. There is trees on the side of the road. 
053.jpg,There is a bridge under construction. There is a large orange crane next to the bridge. There are trees in front of the crane. 
054.jpg,A group of men and women are standing outside on a construction site. They are all wearing white hard hats on their heads. There is a large crane behind them. The sky is cloudy and overcast.
055.jpg,There is a large billboard on the side of a building. There is a red flag hanging from a pole in front of the building. The sky is blue and cloudy.
056.jpg,A group of men are standing outside on a bridge. They are all wearing white hard hats. There is a red table in front of them with water bottles and a vase of flowers on top of it. A large crane can be seen behind them. The sky is cloudy and blue.
057.jpg,There are several people standing in front of a large sign. They are all wearing white hard hats and white shirts. There are two red flags on poles behind them. 
