frame,caption
001.jpg,A beautiful sunset over a city. The sky is orange and pink. There are a couple of giant letters that spell out the name of the city. There is a large body of water in front of the buildings.
002.jpg,A man and a woman are standing in front of a news desk. The desk is white and has a red logo on it. The man is wearing a white shirt and a red tie. The woman is wearing headphones on her head. There is a large screen behind them. There are buildings on the screen. 
003.jpg,A man and a woman are standing behind a news desk. The desk is white and has a red logo on it. The man is wearing a white shirt and a red tie. The woman is dressed in a white blouse and black pants. There is a large screen behind them. There are many tall buildings on the screen.
004.jpg,"The image is completely black. On the right side of the image there is a red and white graphic. The graphic has small white dots on it. The top right corner has the letters ""HTV9 HD"" in red. The time is 06:30:21."
005.jpg,There are several people sitting in chairs. They are all wearing face masks. There is a blue sign hanging from the ceiling in front of them. 
006.jpg,A person wearing a yellow shirt is getting a injection. The person is wearing a white glove. There is a syringe in the person's hand. 
007.jpg,There are five people standing on a stage. There are confetti falling from the ceiling around them. There is a blue screen behind them. All of the people are raising their hands in the air. They are all dressed in suits. 
008.jpg,There are people standing in a room. There are white pillars in front of the people. There is a red banner hanging from the ceiling.
009.jpg,Four men are standing around a large brown table. They are wearing green uniforms and hats. There is a green curtain behind them. A man in a white shirt is standing in front of the table. 
010.jpg,There are three men standing in a room. The man in the middle is wearing a white polo shirt. The two men on either side of him are wearing green uniforms. They have red hats on their heads. 
011.jpg,The image is an abstract background. The background is red. On the left side of the image there is a white diagonal stripe. The red on the right side has a darker red diagonal stripe on it. The white on the left is a solid white color. There are dots on the red background that are small and small. The dots are arranged in a way that creates a triangle shape.
012.jpg,A man is wearing a white shirt and a red tie. He is holding a small red object in his hands. There are tall buildings behind the man. There is a cloudy sky above the buildings.
013.jpg,A man is wearing a white shirt and a red tie. He is holding a red object in his hands. There are tall buildings behind the man. There is a cloudy sky above the buildings.
014.jpg,A man is standing in front of a city skyline. He is wearing a white shirt and a red tie. He has glasses on and has short black hair. The sky behind him is orange and yellow. There are tall buildings in front. 
015.jpg,A man is standing in front of a building. He is wearing a white collared shirt and a red tie. He has glasses on and is holding a tablet in his hands. There is writing on the wall behind the man. 
016.jpg,A man in a white shirt is wearing a blue face mask. There is a woman in a blue shirt standing in front of him. They are wearing face masks on their faces. 
017.jpg,There is a blue and white sign hanging from the side of a building. There is a picture of a family on the sign. There are white stars on the picture. 
018.jpg,There are several people sitting in chairs. They are all wearing face masks. There is a man in the front wearing a black face mask. 
019.jpg,A person is wearing a blue shirt. They are holding a syringe in one hand and an injection in another hand. There is a gold ring on their finger. 
020.jpg,There are several people standing around a table. They are all wearing face masks. There is a man in a red shirt standing in front of them. 
021.jpg,There are three people standing in a room. They are all wearing face masks. There is a woman in an orange dress standing in front of them. 
022.jpg,There are four people sitting around a table. They are all wearing surgical masks. There is a woman in a yellow shirt sitting in front of the table. 
023.jpg,A person is wearing a face shield. They have a surgical mask on their face. There is a red curtain behind the person. 
024.jpg,A woman is sitting in a blue chair. She is wearing a yellow shirt and glasses. She has a white face mask on. There is a woman standing next to her wearing a white shirt and a blue hat. 
025.jpg,A person is getting a injection. They are wearing white gloves and a white shirt. The person has a yellow shirt on. There is a syringe in the person's hand. 
026.jpg,There are people sitting around tables in a room. They are wearing white shirts and face masks. There is a window on the wall behind them. 
027.jpg,A person wearing a white lab coat and white gloves is holding a syringe. There is a person sitting in front of them. They have a white shirt on. 
028.jpg,Three women are sitting at a table in a room. They are wearing white uniforms and have surgical masks on their faces. There is a white table in front of them with papers and bottles on top of it. There are windows on the wall behind them. 
029.jpg,A woman is standing in front of a city skyline. She is wearing a white dress and holding a tablet in her hands. The sky is orange and cloudy. There are tall buildings behind the woman. 
030.jpg,A woman is standing in front of a city skyline. She is wearing a white dress and holding a red wallet in her hands. The sky is orange and cloudy. There are tall buildings behind the woman. 
031.jpg,There are people standing on the sidewalk. They are wearing yellow hard hats. There is a green bus on the street behind them. There are cars parked in front of the bus. 
032.jpg,A man wearing a yellow hard hat is standing in front of a large blue object. There is a white bucket on the ground next to the man. 
033.jpg,A man is wearing a yellow hard hat and white gloves. He is standing in front of a large blue machine. There is black liquid inside of the machine. 
034.jpg,A man is wearing a yellow hard hat. He is standing in front of a machine. There are wires coming out of the machine. 
035.jpg,A shower head is being sprayed with water. There are drawings on the wall behind the shower head. There is a barcode on the bottom left corner of the image. 
036.jpg,A person is washing vegetables in a green bowl. The bowl is sitting in a silver sink. There is a brown bracelet on the wrist of the person. 
037.jpg,A man in a blue shirt is standing in front of a sink. There is a white cabinet above the sink on the wall. There are bottles on the counter next to the sink. 
038.jpg,A woman is wearing a purple shirt. There is a white bucket next to the woman. A green basket is on the floor in front of her. 
039.jpg,A person is washing their hands in a sink. The water is coming out of the faucet. There is a green basket on the counter next to the sink. 
040.jpg,A shower head with water dripping from it. There is a white wall behind the shower head. 
041.jpg,A man is wearing a yellow hard hat and white gloves. He is working on something that is blue and black in color. There are wires hanging from the ceiling. 
042.jpg,A man and a woman are standing behind a white table. They are both dressed in business attire. The man is wearing a white shirt and a red tie. The woman is dressed in a white blouse and black pants. There is a large screen behind them with a city on it. There are clouds in the sky.
