frame,caption
001.jpg,A beautiful sunset over a city. The sky is orange and pink. There are a couple of big letters that spell out the name of the city. There is a large body of water in front of the buildings.
002.jpg,Two people are standing behind a white desk. There is a large screen behind them with a city on it. The man is wearing a white shirt and tie and glasses. 
003.jpg,A man and a woman are standing in front of a large screen. They are both dressed in business attire. The man is wearing a white collared shirt with a blue tie and black pants. The woman is dressed in a short sleeve shirt and a black belt. The screen behind them shows a city with tall buildings and a red sky.
004.jpg,A man and a woman are standing behind a white table. The man is wearing a white shirt and a black tie. The woman has long dark hair. There is a red and white sign on the table. 
005.jpg,This is an image of a building. The building is blue and white. There is a white and black awning on the front of the building. There are motorcycles parked outside of the buildings. The sky above the building is gray. The ground in front of this building is made up of concrete. The pavement is light gray. There's a white sign in the middle of the sidewalk that says THUOC TAY.
006.jpg,A banner is displayed on a building. The banner is white and has blue writing on it. There is a window on the building behind the banner. The building is white with blue pillars on the bottom of it. 
007.jpg,There is a large gray ship in the water. There are small waves in the front of the water around the ship. There is a number on the side of the ship in white letters. 
008.jpg,There is a large gray ship in the water. There are people standing on the side of the ship. There is a red and white sign on the front of the picture. 
009.jpg,A man in a suit and tie is standing behind a podium. There is a large screen behind him with a picture on it. There are chairs behind the man. 
010.jpg,The image is a graphic. It has a black background with a large white moon in the middle. The moon is surrounded by small white stars. The graphic has a red border with white letters. At the bottom of the graphic there is a white logo with the number 16 on it. The text on the graphic is in a foreign language.
011.jpg,A man is standing in front of a cabinet. The cabinet is made of wood and has glass doors. The man is wearing a dark blue button up shirt. He has handcuffs on his wrists. There are papers and other items in the cabinet. 
012.jpg,Two men are sitting at a brown desk. The man on the left is wearing a green shirt and has a blue pen in his hand. He is writing on a piece of paper that is on the desk in front of him. The other man is sitting next to him wearing a dark blue shirt. There is a computer monitor behind them. 
013.jpg,There is a wooden table in front of a person's feet. There are three black objects on top of the table. There is a camouflage bag on the table next to the black objects. The person is wearing a red shirt. 
014.jpg,Two people are standing in front of a white table. There is a large screen behind them with a city on it. The man is wearing a white shirt and a black tie. The woman is standing next to him wearing a gray shirt. 
015.jpg,A man and a woman are standing behind a white table. The man is wearing a white shirt and a blue tie. The woman is also wearing a gray dress. There is a large cityscape behind them. 
