frame,caption
001.jpg,A beautiful sunset over a city. The sky is orange and pink. There are many buildings in the city. There is a large body of water in front of the buildings. 
002.jpg,A man and a woman are standing in front of a desk. They are both wearing headphones on their ears. There is a large screen behind them. The desk is white and has a red logo on it.
003.jpg,A man and a woman are standing behind a white table. There is a large screen behind them with a city on it. The man is wearing a blue shirt and glasses. 
004.jpg,A man and a woman are standing behind a white table. There is a large screen behind them with a city on it. The man is wearing a blue shirt and glasses. 
005.jpg,The image is a graphic. The background is red and white. There are dots on the left side of the image. The lines on the image are thin and red. There is a silver object in the middle of the picture. The silver object looks like a propeller. The image has been edited. The time is 18:30:15 on the top right corner.
006.jpg,There is a white wall with red writing on it. There is a large screen in front of the wall. There are pictures on the wall next to the screen.
007.jpg,There are people standing on the beach. There are dolphins in the water around them. There is a man in a white shirt bending down on a board.
008.jpg,There are several people standing in front of a white wall. They are all wearing hats on their heads. There is a red and black sign on the wall behind them.
009.jpg,A large group of people are sitting on the ground. They are all laying down on blue mats. There is a large stone archway behind them. There are tall buildings behind the archway. 
010.jpg,There are several motorcycles parked on the street. There is a green container behind them. There are people standing in front of the motorcycles.
011.jpg,A picture of a pile of rubble and debris on the ground. There is a motorcycle parked next to the rubble. There are large gray concrete blocks next to a large gray pole. 
012.jpg,Two people are standing behind a white table. There is a large screen behind them with a red sky on it. The man is wearing a blue suit and glasses. 
013.jpg,A man and a woman are standing behind a white table. There is a large screen behind them with a city on it. The man is wearing a blue shirt and glasses. 
014.jpg,A man and a woman are standing behind a white table. There is a large screen behind them with a city on it. The man is wearing a blue shirt and glasses. 
015.jpg,A man and a woman are standing in front of a news desk. The desk is white and has a red logo on it. The woman is wearing a white shirt and has black hair. There is a large screen behind them.
016.jpg,There are two women standing in front of a white table. There is a red table cloth on the table behind them. There are pictures hanging on the wall behind the women. 
017.jpg,A woman in a green shirt is sitting at a white table. There are pictures on the wall behind the woman. There is a red table cloth on the table. 
018.jpg,A woman is holding an open book and drawing a picture of a man. She is wearing a watch on her left wrist and a bracelet on her right wrist. The woman has curly blonde hair. The shirt she is wearing is black and white striped.
019.jpg,A person is holding an open book. There is a picture on top of the book. The person is wearing a striped shirt. 
020.jpg,There are several people standing in front of a building. There is a woman in a red dress standing next to a man in a blue shirt. There are other people standing behind them.
021.jpg,There are several people standing in a room. There is a man in a black shirt and glasses standing in front of a woman in a green dress. There are other people standing around them.
022.jpg,There are several people sitting in white chairs. There is a large green plant behind them. The man in the front is wearing a black and white striped shirt. 
023.jpg,There are several people sitting in white chairs. There is a white wall behind them with a colorful design on it. There are two women sitting next to each other. One of them is wearing a green shirt and a necklace around her neck. 
024.jpg,There is a woman standing in front of a white wall. There is a large screen on the wall behind the woman. There are pictures and pictures hanging on the walls behind the women. 
025.jpg,A woman is standing in a room holding a large piece of paper in her hand. She is wearing a red shirt and a scarf around her neck. There is a large screen on the wall behind her. There are pictures hanging on the walls. 
026.jpg,A woman is wearing a green shirt and a necklace around her neck. She is holding a microphone in her hand. There are pictures on the wall behind her. There is a table with grapes on it in front of her. 
027.jpg,"There are two women standing in front of a white wall. One of the women is wearing a yellow shirt and has a red lanyard around her neck. She is holding a microphone in her hand and is speaking into it. The other woman is standing next to her, wearing a green shirt and holding papers in her hands. There are pictures on the wall behind them."
028.jpg,There are two women standing in front of a white wall. One of the women is wearing a yellow shirt and is holding a microphone. The other woman is standing next to her wearing a green shirt. There are pictures on the wall behind them.
029.jpg,A person is holding a black and brown bag. They are wearing a green shirt. There is a silver pole in front of the bag. 
030.jpg,A person wearing a green shirt is holding two white papers in their hands. The papers have red and black writing on them. The person is wearing a gold ring on their finger. 
031.jpg,Two women are standing in front of a wall. They are holding a framed picture in their hands. One of the women is wearing a yellow shirt and a red lanyard around her neck. The other woman has a green shirt on and is wearing glasses. There is a vase on the table next to the women. 
032.jpg,There are four people standing in front of a wall. They are holding books in their hands. There is a man in a white shirt standing next to two women. 
033.jpg,A man is standing in front of a city skyline. He is wearing a blue striped shirt and a tie. He has glasses on and is holding a tablet in his hands. The sky behind him is orange and red. There are tall buildings all around him.
034.jpg,A man is standing in front of a city skyline. He is wearing a blue striped shirt and a blue tie. He has glasses on and has short black hair. The sky behind him is orange and yellow.
035.jpg,A man is standing in front of a city skyline. He is wearing a blue striped shirt and a blue tie. He has black hair and glasses on. There is a red sky behind the man.
036.jpg,There are people standing in front of a white table. There are pictures on the wall behind them. There is a man in a striped shirt standing next to a woman in a black shirt. 
037.jpg,There are three people standing in front of a counter. There is a man in a blue shirt and a white hat on his head. There are signs behind them. 
038.jpg,There are people standing in front of a white table. There is a large blue sign behind the people. There are yellow bags on the table. 
039.jpg,A man in a red shirt is standing next to a woman in a blue shirt and a white hat. They are standing in front of a food stand. There are signs on the wall behind them. 
040.jpg,"A woman is standing in front of a green sign that says ""Thanh Tich E De Cafe"". She is wearing a black and red dress with a necklace around her neck. There are black bags on a shelf behind her. "
041.jpg,A man in a green shirt is standing in front of a microphone. There is a large screen behind the man. There are boxes on a shelf behind him. 
042.jpg,A man in a green polo shirt is standing in front of a red table. There is a large picture on the wall behind the man. There are boxes on a shelf behind him. 
043.jpg,There are several people standing in front of a table. There is a white wall behind them with a blue sign on it. The people are wearing white and red shirts. 
044.jpg,There are several people standing around a table. There are bags and cans on the table in front of them. There is a man in a red and white shirt standing next to them.
045.jpg,There is a table with a red table cloth on it. There are many containers on top of the table. There is a basket on the table in front of the containers. 
046.jpg,A certificate is displayed on a frame. The frame is gold and has a red border. The certificate is white and has red and orange writing on it. There are three stars on the certificate.
047.jpg,There are four bowls on a table. The bowls are made of wood. There are small white tags on the bowls. There is a small plant with purple flowers on the table. 
048.jpg,There are several men standing in front of a counter. There are yellow bags on top of the counter. One of the men is wearing a white shirt and glasses. 
049.jpg,There are four men standing in front of a counter. There is a man wearing a white shirt and glasses on. There are boxes and bags on the counter behind them. 
050.jpg,There are several people standing in a line. There are several signs hanging from the ceiling. There is a man in a yellow shirt standing in front of a table.
051.jpg,There are several people standing in a room. There is a green sign on the wall behind them. There are pictures on the sign. The person is wearing a black and white dress and a yellow hat.
052.jpg,A man and a woman are standing behind a white table. The man is wearing a blue striped shirt and tie. He is holding a tablet in his hands. The woman is also wearing a white and pink shirt. She has long black hair. There is a large screen behind them. There are tall buildings on the screen. 
053.jpg,A man and a woman are standing in front of a white table. They are both holding tablets in their hands. The man is wearing a blue striped shirt and a blue tie. The woman has long black hair and a white shirt. There is a large cityscape behind them. The sky is orange and red.
054.jpg,A man and a woman are standing in front of a white table. The man is wearing a blue striped shirt and a blue tie. He is holding a tablet in his hands. The woman is also wearing a pink and white shirt. There is a large cityscape behind them. The sky is red and orange. 
055.jpg,There are several trees in front of a blue sky. The trees have green leaves on them. There is a watermark in the top right corner of the image. 
056.jpg,A large tree with lots of green leaves on it. There is a white building behind the tree. There are red words on the bottom of the picture. 
057.jpg,A tree with green leaves is in front of a blue sky. There is a red sign under the tree with white writing on it. The sun is shining through the leaves.
058.jpg,There is a body of water surrounded by trees and plants. The water is green and has small ripples in it. There are large green plants on the side of the water. 
059.jpg,There are trees and bushes on the ground. There are two people standing in front of the trees. One of the people is wearing a green shirt and white shorts. 
060.jpg,A man is bending over in a field. There are leaves all over the ground. There is a red bucket on the ground next to the man. 
061.jpg,A picture of some water that has some trees in it. There are branches sticking out of the water. There is leaves on the ground around the water that is reflecting the trees. 
062.jpg,There is a large body of water with small waves in it. There is a blue and white structure in the water. There are small waves around the structure. 
063.jpg,There are two men sitting at a table. There are white cups on the table in front of them. The man on the left is wearing a blue shirt and is looking at his phone. 
064.jpg,There are two men sitting at a table. There are white cups on the table in front of them. One of the men is wearing a blue shirt and is looking at a phone. 
065.jpg,There are two men standing under a brown roof. There are trees behind them. There is a large green container on the ground in front of them.
066.jpg,A man in a blue shirt and black pants is standing next to a large gray tarp. There is water in front of the man. There are green plants in the water. 
067.jpg,There is a large rock in the water. There are green plants next to the rock. There is grass behind the rock on the ground. 
068.jpg,An elderly Asian man is standing in a wooded area. He is wearing a blue collared button down shirt. His hair is short and gray. His eyes are squinted and his mouth is open. There are green leaves on the branches of a tree behind him.
069.jpg,A bridge is over a river. There are weeds on the sides of the bridge. There is a metal railing on the bridge above the water. 
070.jpg,A white railing is in front of a building. There are green plants next to the railing. There is writing on the bottom of the picture. 
071.jpg,There is a large body of water in front of a building. There are trees on the other side of the water. There is a bridge above the water with stairs leading up to it. 
072.jpg,This is an image of a bridge. The bridge is very tall and has a lot of pillars on it. The pillars are brown. There is a metal railing on the bridge. There are some trees in the background. The water under the bridge is calm and still. The sky is white and cloudy.
073.jpg,A bridge is seen in a foreign language. The bridge is white and appears to be made of concrete. The water below the bridge is still and calm. In the distance there is a wall made of cement.
074.jpg,There is water on the ground. There is a white structure in the water. There are large pillars on the side of the building. 
