frame,caption
001.jpg,A beautiful sunset over a city. The sky is orange and pink. There are many buildings in the city. There is a large body of water in front of the buildings. 
002.jpg,A man and a woman are standing behind a news desk. The desk is white and has a red logo on it. The man is wearing a white shirt and a red tie. He has short black hair. The woman has long brown hair and is wearing red. There is a large screen behind them. There are buildings on the screen.
003.jpg,A man and a woman are standing behind a news desk. The desk is white and has a red logo on it. There is a large screen behind them. There are buildings on the screen. 
004.jpg,A man and a woman are sitting behind a white desk. The desk has a red and white logo on it. There is a large screen behind them. There are buildings on the screen. 
005.jpg,"The image is a graphic. The background is red and white. There are diagonal stripes in the image. The stripes are white and red. There is a gray object in the middle of the image that is blurred. The gray object has a small hole in the center of it. The white object is behind the gray object. The image has a watermark in the top right corner that reads ""HTV7 HD 18:30:15""."
006.jpg,An aerial view of a forest. There are lots of green trees. There is a dirt path in the middle of the trees. 
007.jpg,The image is a screenshot of a news channel. The channel is HTV7 HD. The time is 18:30:20. There is a tree in the background. The tree has many green leaves. The branches of the tree are thin and long. The sun is shining through the leaves on the tree.
008.jpg,This is an aerial view of a city. There are multiple lanes of traffic on the street. There is a large white building on the side of the street next to the road. 
009.jpg,A family is gathered around a basket. The basket is brown and has food in it. A woman in a black and white dress is bending over the basket. A little girl is standing in front of her. A man in a blue shirt is sitting on a couch behind her. There are pictures hanging on the wall.
010.jpg,There are several people running in a race. There is a large blue building behind them with red flags on top of it. There are people in red shirts and black shorts. 
011.jpg,A large group of people are running in a marathon. They are all wearing red shirts and white hats. There is a large sign behind them that says the marathon. There are red flags hanging from the sign. 
012.jpg,There are several people standing in front of a blue wall. There is a woman in a black shirt and a white hat holding a blue flag. There are people in yellow shirts standing behind them. 
013.jpg,A man is standing in front of a cityscape. He is wearing a white and black striped shirt and a red tie. The sky behind him is orange and yellow. There are tall buildings in the city behind him.
014.jpg,A man is standing in front of a cityscape. He is wearing a white and blue checkered shirt and a red tie. The sky is orange and there are tall buildings in the background.
015.jpg,There are trees in front of a blue sky. The trees have green leaves on them. There is a red bar at the bottom of the screen. 
016.jpg,A tree with green leaves on it. There is a red sign in front of the tree. There are words written on the sign. 
017.jpg,A man is looking up into the sky. He is wearing a jacket. There are trees behind him with green leaves on them. There is a red and white sign in front of the man.
018.jpg,The image is a tree. The leaves are green. The branches are brown. The sun is shining through the leaves. At the bottom of the image there is a caption in Vietnamese.
019.jpg,Five men are standing in a line in the middle of a forest. They are all looking up at something in the sky. The men are wearing jackets and hats. There are trees and bushes all around them. There is a tree trunk on the left side of the image.
020.jpg,A tree with green leaves on it. There is a brown tree trunk in front of the tree. There are white clouds in the sky above the trees. 
021.jpg,This is a picture of a mountain. The mountain is covered in fog. There are steps leading up to the top of the mountain. There is grass on the ground around the steps. There appears to be a lot of smoke coming off of the steps and on the side of the stairs. There appear to be small buildings in the distance.
022.jpg,There are trees in the distance. The trees are green and brown. There is a barcode on the bottom left corner of the image. The barcode is white with black text on it. There are words written below the barcode. The words are written in a foreign language.
023.jpg,There are several plants with green leaves on it. There is a white cloud in the sky behind the plants. There are words written in front of the plants on the screen.
024.jpg,A large bush is in the middle of a field. The bush has many green leaves on it. There are mountains behind the bush. 
025.jpg,A picture of a large field of trees. The trees are all green. There are mountains in the distance. There is a white sky above the trees. 
026.jpg,A man and a woman are standing in front of a white table. The man is wearing a white striped shirt and a red tie. The woman is also wearing a red dress. There is a large cityscape behind them. The sky above them is orange. 
027.jpg,A man and a woman are standing behind a white table. The man is wearing a white striped shirt and a red tie. The woman is also wearing a red dress. There is a large cityscape behind them. 
028.jpg,A man and a woman are standing behind a white table. They are both dressed in business attire. The man is wearing a white striped shirt and a red tie. The woman is dressed in a red dress. There is a large cityscape behind them. The sky is orange and pink. 
029.jpg,A man and a woman are standing in front of a white table. They are both holding red objects in their hands. The man is wearing a white striped shirt and a red tie. The woman is also wearing a red dress. There is a large screen behind them that shows a city with tall buildings. The sky above the city is orange.
030.jpg,A statue is standing in front of a building. There is a red flag on top of the building. The sky is filled with white clouds. 
031.jpg,"There are four images on a screen. The first image on the top left shows a man sitting at a desk in front of a computer. The second image in the top right shows two women and a small child. The third image is in the bottom left and shows a woman with black hair and glasses. The caption below the images reads ""Viet Nam coo 1.200 vu tau cong mong moi thang""."
