frame,caption
001.jpg,A beautiful sunset over a city. The sky is orange and pink. There are many buildings in the city. There is a large body of water in front of the buildings. 
002.jpg,A man and a woman are standing in front of a large screen. They are both dressed in business attire. The woman is wearing a short sleeve shirt and the man has a white shirt and a tie. There is a red and white sign in the front of them.
003.jpg,A man and a woman are standing in front of a large screen. They are both dressed in business attire. The woman is wearing a short sleeve shirt and the man has a button up shirt and tie. There is a large white chair that is sitting on top of a red rug. There are large buildings on the screen behind them.
004.jpg,"The image is completely black. On the right side of the image there is a red and white graphic. At the top right corner there is the text ""HTV7 HD 18:30:05""."
005.jpg,"The image is of a round object. It is red in color and has small white dots on it. The background is black and there is a thin black strip on the side of the object. On the top right corner of the image there is text that reads ""HTV7 HD 18:30:06""."
006.jpg,A blue sign is hanging on the wall. The sign has white writing on it. There is a fence behind the sign. The fence is made of metal. 
007.jpg,This is an aerial view of a city. The city appears to be under construction. There is a large body of water to the right of the image. There are several buildings surrounding the area that appear to be made of concrete. The ground in the center of the city is dirt and there are several cranes and other construction vehicles around the area.
008.jpg,There is a large body of water in front of a row of trees. There are tall buildings in the distance behind the trees. The sky above the buildings is blue with white clouds in it. There is a white boat in the water.
009.jpg,There are people sitting in a boat. They are wearing orange vests and yellow hats. There is a camera on a stand in front of them. 
010.jpg,A large mountain is covered in trees. There is a body of water in front of the mountain. The sky above the mountain is white. 
011.jpg,The image is a screenshot from a news channel. The channel is HTV7 HD and the time is 18:30:20. The image is of the inside of a cave. At the bottom of the image there is a logo that says 16 giay.
012.jpg,A cat is sitting on top of a couch. The couch is black and there is a target in front of it. The cat is orange and white. There are colorful squares on the screen next to the couch. 
013.jpg,A cat is standing on top of a black couch. There is a red and white sign in front of the couch. The cat is white and has a black tail. There are green lines on the screen around the cat. 
014.jpg,"The image is a graphic design. The background is white with red dots on it. The red dots are arranged in a diagonal pattern. In the center of the white background there is a large red and silver logo. The logo has the word ""giay"" in the middle of it. There is also a small logo in the top right corner that says ""HTV7"" in red letters."
015.jpg,A man and a woman are standing in front of a white desk. The man is wearing a purple shirt and a tie. The woman is also wearing a short sleeve shirt. There is a large cityscape behind them. The sky is red and orange. 
016.jpg,A man and a woman are standing behind a white desk. The man is wearing a purple collared shirt and a tie. The tie is black and white. The woman has short brown hair and a maroon shirt. There is a large cityscape behind them. The sky is red and orange.
017.jpg,A man and a woman are standing behind a white desk. The man is wearing a purple shirt and tie. He is holding a red object in his hands. The woman is standing next to him wearing a short sleeve shirt and a red skirt. There is a large cityscape behind them. The sky above the city is orange and pink. 
018.jpg,A man and a woman are standing behind a white desk. The man is wearing a purple shirt and a tie. The woman is also wearing a maroon shirt. There is a large picture of buildings behind them. 
019.jpg,A blue sign is hanging on a green wall. There is a fence behind the wall. The fence is made of metal. There are trees behind the fence. 
020.jpg,A blue sign is hanging on the wall. There is a fence behind the sign. There are trees behind the fence. 
021.jpg,A man is kneeling down wearing a yellow hard hat. There is another person standing behind him wearing brown pants. There are large pipes in front of them. 
022.jpg,This is an aerial view of a city. The city appears to be under construction. There is a large building in the middle of the road. There are several cars parked on the sides of the street. There appear to be a lot of trees in the area of the photo. There appears to have been a lot work done on the buildings.
023.jpg,A large concrete bridge is over a body of water. There are trees in front of the bridge. There is a tall white building in the distance. 
024.jpg,A large concrete bridge is over a body of water. There are trees in front of the bridge. There is a tall white building in the distance. 
025.jpg,The image is a video of a bridge. The bridge is made of concrete. The concrete is gray in color. There are steps on the left side of the image. The steps are black and white. There is a barcode on the image on the bottom left side. The barcode is white with black text. The letters on the top right corner of the screen are red. The time on the screen is 18:31.06.
026.jpg,This is an aerial view of a city. The city appears to be in a foreign country. There are a lot of buildings in the city. There is a bridge in the middle of the road. The bridge is made of concrete. The road is dark gray. The trees are green and there are a few cars parked on the street.
027.jpg,This is an aerial view of a city. The city appears to be in a foreign country. There are a lot of buildings in the city. There is a large bridge in the middle of the road. The bridge has water surrounding it. There a lot lot of trees around the bridge. There some cars that are parked on the street.
028.jpg,There is a large concrete bridge in the middle of a field. There are tall weeds and grass in front of the bridge. There is a tree with green leaves on it in the field.
029.jpg,There is a large concrete bridge in the middle of a field. There are tall weeds and grass in front of the bridge. There is a blue building in the distance. 
030.jpg,There are several trucks and motorcycles on the street. There is a large building behind the trucks. The trucks have a black tarp on the top of them. 
