frame,caption
001.jpg,A beautiful sunset over a city. The sky is orange and pink. There are a couple of giant letters that spell out the name of the city. There is a large body of water in front of the buildings.
002.jpg,A man and a woman are standing behind a news desk. The desk is white and has a red logo on it. The man is wearing a suit and tie and is holding an object in his hands. The woman is also wearing a blue dress. There is a large screen behind them. There are many buildings and skyscrapers on the screen.
003.jpg,A man and a woman are standing in front of a news desk. The desk is white and has a red logo on it. The man is wearing a suit and tie and is holding an object in his hands. The woman is wearing blue and has short hair. There is a large screen behind them. There are many buildings and skyscrapers on the screen.
004.jpg,A man and a woman are standing behind a news desk. The desk is white and has a red logo on it. The man is wearing a suit and tie and is holding a tablet in his hands. The woman is also wearing a blue dress. There is a large screen behind them. There are many buildings on the screen.
005.jpg,A man and a woman are standing in front of a large screen. They are both dressed in business attire. The woman is wearing a short sleeve shirt and the man is wearing glasses. There is a large white object in the front of them. The ground under them is red with white lines on it. The screen behind them has a large red light shining on them.
006.jpg,There are four people sitting around a table. There is a blue wall behind them. The table has a red table cloth on it. There are books and papers on top of the table. 
007.jpg,There are people sitting at a table. They are all wearing white shirts and have face masks on. There is a white board behind them on the wall. There are lights hanging from the ceiling.
008.jpg,There are several people standing in a line. They are all wearing blue shirts and black pants. There is a white tent behind them. There are two white signs hanging from the poles. 
009.jpg,A group of people are standing on a street. They are all wearing blue shirts and black pants. They have their hands up in the air. There are trees behind them. 
010.jpg,This is an image of a castle. The castle is made of stone. The stone is gray and brown. There is a black lamp post in front of the castle. There are large green trees on the right side of the image. The sky above the castle is light blue with white clouds in it. The windows on the castle are arched.
011.jpg,A white building with a green awning. There is a pink sign hanging from the building. There are motorcycles parked in front of the buildings. 
012.jpg,There is a small building with a yellow statue on top of it. There is a person standing in front of the building. There are bushes and trees next to a green building.
013.jpg,A man and a woman are standing behind a news desk. The desk is white and has a red logo on it. The man is wearing a suit and tie and is holding a tablet in his hands. The woman is also wearing a blue shirt and has headphones on her ears. There is a large screen behind them that shows a city skyline.
014.jpg,There is a man and a woman standing behind a white table. There is a large screen behind them with a city on it. The man is wearing a suit and tie and is holding a plate in his hand. The woman is also wearing a blue shirt and has her hair pulled back in a ponytail.
015.jpg,A man and a woman are standing behind a white desk. The man is wearing a black suit and a striped tie. The woman is also wearing a blue dress. They are standing in front of a large screen that has a city on it. There is a red and white logo on the desk.
016.jpg,A man and a woman are standing in front of a news desk. The man is wearing a suit and tie and is holding a tablet in his hands. The woman is also wearing a blue dress and has short black hair. There is a large cityscape behind them. The sky is red and orange.
017.jpg,There are several people sitting at desks. There is a man standing in front of them wearing a black jacket. There are large windows on the wall behind them. 
018.jpg,There are students sitting at desks in a room. They are wearing white shirts. There is a man standing in front of them wearing a black jacket. There are windows on the wall behind them. 
019.jpg,There are people sitting at a table. There are windows on the wall behind them. There is a man and a woman sitting in front of them writing on a piece of paper.
020.jpg,There is a man wearing a white collared shirt. He is wearing black glasses. There are pictures on the wall behind the man. There is a barcode on the bottom left of the image. 
021.jpg,A man is standing in front of a large green plant. He is wearing a blue suit and a blue collared shirt. The man has short black hair. There is a white wall behind the man. 
022.jpg,There are four people sitting around a table. There is a blue wall behind them. The table has a red table cloth on it. There are papers and a laptop on the table. 
023.jpg,A person is holding a brochure in their hand. The brochure is blue and white in color. There are pictures on the brochure. The person is wearing a ring on their finger. There is a barcode on the bottom left corner of the image.
024.jpg,"The image is a screenshot of a news report in Vietnamese. The news report is titled ""Ma xet tuyen"" and has the date 18:31:23 on the top right corner. There is an image of a phone on the right side of the screen with the caption ""HTV7HD"". There is a barcode on the bottom left corner of the image. "
025.jpg,A man is wearing a blue suit and a white shirt. He has glasses on and is sitting in front of a bookcase. There are books on the shelves behind him. 
026.jpg,A man is wearing a blue suit and a white shirt. He has glasses on and is standing in front of a brown bookcase. There are books on the shelf behind him. 
027.jpg,A woman is standing in front of a blackboard in a classroom. She is wearing a red dress. There is a projector screen behind her. There are several people sitting in chairs watching her. 
028.jpg,There are people sitting at a table. They are all wearing white shirts and have face masks on. There is a white board behind them on the wall. There are lights hanging from the ceiling.
029.jpg,There are people sitting at desks in a room. There is a large black board on the wall behind them. There are windows on the side of the room. 
030.jpg,A man is wearing a white collared shirt. He has short black hair and is wearing glasses. There are red flags behind the man. 
031.jpg,There are people sitting at a table. They are all wearing white shirts and have face masks on. There is a white board behind them on the wall. There are fans hanging from the ceiling. 
032.jpg,There are people sitting at a table. There is a woman standing in front of the table wearing a red shirt. There are windows on the wall behind the people. 
033.jpg,There are several people sitting at a table. They are all wearing white shirts and have blue lanyards around their necks. There are windows on the wall behind them. There is a small flag in front of them on the table. 
034.jpg,There are several people sitting at a table. They are all wearing white shirts. There is a white board behind them on the wall. 
035.jpg,A man is standing in front of a city skyline. He is wearing a black shirt and a striped tie. He has black glasses on and has short dark hair. The sky behind the man is orange and red. There are tall buildings in the skyline. 
036.jpg,A man is standing in front of a city skyline. He is wearing a black shirt and a striped tie. He has black glasses on and has short dark hair. The sky behind him is orange and pink. There are tall buildings in front the man. 
037.jpg,A man is standing in front of a city skyline. He is wearing a black suit and a striped tie. The sky is orange and pink. There are tall buildings in the skyline.
038.jpg,Two men are sitting at desks in front of computer monitors. Both of the men are wearing green uniforms and face masks. The man on the left is wearing glasses. There is a large window behind the men. 
039.jpg,The background of the screen is blurred. The screen is black and blue. There is a red banner at the bottom that has white writing on it. The writing on the banner is in Vietnamese.
040.jpg,There are two men sitting at a desk. They are both wearing green uniforms. They have face masks on their faces. There are computers in front of them on the desk. 
041.jpg,There are two men sitting at a desk. They are both wearing face masks. There is a black laptop on the desk in front of them. There are several computer monitors on top of the desk. 
042.jpg,There are several packages wrapped in plastic. There is a green label on one of the packages. There are white labels on the other packages.
043.jpg,Three men are standing in a room with stacks of brown cardboard boxes. The boxes are stacked on top of each other. The men are wearing green shirts and pants. There is a large bag on the floor in front of the boxes. 
044.jpg,A man in a green military uniform is standing in front of a plant. He is wearing glasses and has short black hair. The sky behind him is light blue. There is writing on the bottom of the image.
045.jpg,There are shelves in a room. There are boxes stacked on top of each other on the shelves. There is a ladder in front of the shelves on the floor. 
046.jpg,There are several white sneakers on the ground. There is a yellow tag hanging from one of the shoes. There are black and red stickers on the side of the shoe.
047.jpg,A man and a woman are standing inside of a store. They are both wearing short sleeve shirts and pants. The woman is bending over a table that is in front of them. There are shoes and other items on top of the table. There is a large display of shoes on the wall behind them. A man can be seen standing behind the woman.
048.jpg,There is a man in a yellow shirt standing in front of a shelf. There are suitcases on the floor next to the man. There is a black railing on the stairs next to him. 
049.jpg,A woman is sitting on the floor looking at a pink purse. There are several bags on the ground in front of her. There is a stair case behind her. 
050.jpg,A man is standing in a salon. He is wearing a yellow shirt. There is a man in a white shirt standing behind him. 
051.jpg,A man is standing in front of a mirror. He is wearing a white shirt and black pants. There is a man in a yellow shirt behind him. 
052.jpg,There are three people standing in front of a blue sign. There is a man wearing a green shirt and glasses. There are two women standing next to him. One of them is wearing a pink shirt and holding a white plate. 
053.jpg,There is a black phone in front of a screen. There are people standing behind the phone. There is a man in a green shirt holding a phone in his hand. 
054.jpg,There are three people standing in front of a table. There is a large blue sign behind them. The table has a red table cloth on it. There are many items on top of the table. 
055.jpg,A person is standing behind boxes of food. There is a red bag on top of one of the boxes. The person is holding a white plate with food on it. 
056.jpg,There is a man and a woman standing behind a white table. There is a large screen behind them with a city on it. The man is wearing a suit and tie and is holding an object in his hand. The woman is also wearing a blue dress. They are standing in front of a red and white sign. 
057.jpg,A woman in a blue dress is standing on a stage. There is a large screen behind her. There are people in blue shirts standing in front of them. 
058.jpg,A woman in a blue dress is standing on a stage. There is a large screen behind her. There are people in blue shirts on the screen. 
059.jpg,A woman in a blue dress is standing in front of a large screen. There is a large picture on the screen behind her. 
