frame,caption
001.jpg,A beautiful sunset over a city. The sky is orange and pink. There are many buildings in the city. There is a large body of water in front of the buildings. 
002.jpg,Two people are sitting behind a white table. They are both wearing pink shirts and ties. There is a large screen behind them with a city on it. 
003.jpg,Two people are standing behind a white table. They are both wearing pink shirts. There is a large screen behind them with a city on it. 
004.jpg,On the right side of the image there is a red circle. On the left side the image is completely black. The red circle has small white dots on it. The dots are arranged in a dotted pattern. The background of the red circle is black.
005.jpg,A store is filled with bags of food. There are yellow signs hanging from the ceiling. There is a silver shopping cart in front of the bags. 
006.jpg,A woman in a blue shirt is standing in front of a pile of yellow boxes. There is a man in a red shirt behind her. There are shelves behind the woman. 
007.jpg,The image is a collage of many black square images. There is a red arrow pointing to the bottom left of the image. The arrow is pointing towards the bottom right of the screen. The screen has a picture of a man in the middle. The man has headphones on and is wearing a blue shirt. There are buildings in the background of the images.
008.jpg,A red and white graphic is shown. There is a large red stripe on the right side of the image. There are small dots on the bottom left of the red stripe. The dots are small and white.
009.jpg,A man is standing in front of a cityscape. He is wearing a pink long sleeve shirt and a plaid tie. The man is holding a red phone in his hands. The sky behind the man is orange and red. There are tall buildings and skyscrapers all around the man.
010.jpg,A man is standing in front of a city skyline. He is wearing a pink shirt and a plaid tie. The sky is orange and red. There are tall buildings in the skyline.
011.jpg,A man is standing in front of a city skyline. He is wearing a pink shirt and a plaid tie. The sky is orange and red. There are tall buildings in the background.
012.jpg,"A poster is displayed on a wall. The poster has a yellow background with green leaves and yellow flowers on it. The words ""MUA 2 TINH TIEN 1"" are written in large green letters on the poster. There is a green and white box on the wall next to it. "
013.jpg,A woman is standing in front of a store. She is wearing a white shirt and black pants. There is a large white bag on top of a shelf. There are boxes and other items on the shelf. 
014.jpg,"This is an image of a store. The store appears to be a grocery store. There are yellow signs hanging from the ceiling. The signs have numbers on them. The numbers are in black and white. There is a large pile of bags in the middle of the photo. The bags are red, white and purple in color. The photo has a red border around it."
015.jpg,People are shopping in a supermarket. There are fruits and vegetables on display on the left side of the image. A woman is pushing a red shopping basket down the aisle. 
016.jpg,There are people standing in front of a red wall. There is a man in a white shirt standing behind a red table. There are shoes on top of the table. 
017.jpg,There are several pairs of shoes on a table. There are white shoes with white laces on them. There is a black pair of shoes in front of them. 
018.jpg,There are several people standing in a room. There is a large pile of luggage in front of them. There are white pillars behind them. 
019.jpg,A man is wearing a white collared shirt. He has short black hair and is looking to the left. There is a brown door behind the man. 
020.jpg,A woman wearing a white hat and a face mask is standing in front of a display of vegetables. There are baskets of yellow and green peppers on display behind the woman. 
021.jpg,A man in a white shirt and red pants is standing in front of a display case. The display case is filled with colorful candies. There is a barcode on the bottom left of the image. 
022.jpg,A man is standing in front of a white wall. He is wearing a white collared shirt. There is a brown curtain on the wall behind the man. A brown chair is sitting in the corner of the room. A black microphone is sitting on the chair in front him.
023.jpg,A bald man in a white collared shirt is standing in front of a window. There is a tree behind the man. A microphone is sitting on the man's lap. 
024.jpg,There are people standing in a room. There are tables in front of them with bags on top of them. There is a red sign on the wall behind them. 
025.jpg,There is a red sign hanging from the ceiling. There are people standing in front of tables with items on them. There is a woman in a white shirt holding a small child. 
026.jpg,There are several people standing in a store. There are clothes hanging on a rack in front of them. There is a mannequin wearing a blue shirt and a black hat.
027.jpg,There are people standing in front of a store. There is a man in a black shirt and a white hat on his head. There are shelves behind them with food in them. 
028.jpg,There are several bags of food on display in a store. There is a white sign in front of the bags with red writing on it. There are several other signs behind the bags. 
029.jpg,There are several signs hanging from the ceiling in a store. There are boxes of food on the ground in front of them. There is a person standing behind them. 
030.jpg,A man in a blue shirt is standing in a store. There are shelves in front of him with various items on them. There is a red sign hanging from the ceiling. 
031.jpg,There are people standing in a store. There are signs hanging from the ceiling. There is a man in a blue shirt standing in front of them. 
032.jpg,There are two signs hanging from the ceiling. One of the signs is pink and the other is yellow. There is a picture of a clock on the sign. 
033.jpg,A banner is hanging from the ceiling of a building. The banner has a picture of a basket of green vegetables on it. There is a red and yellow logo above the basket of vegetables. There are numbers on the bottom of the banner.
034.jpg,A woman is standing in front of a cityscape. She is wearing a short sleeve pink shirt with a black tie around her neck. The woman has short black hair and is holding a red book in her hands. The sky behind the woman is orange and red. There are tall buildings all around the woman.
035.jpg,A woman is standing in front of a large cityscape. She is wearing a short sleeve pink shirt and black pants. The woman has short black hair and is wearing large earrings. The sky behind the woman is orange and red. There is a tall skyscraper in the background of the city.
036.jpg,A woman is standing in front of a cityscape. She is wearing a short sleeve pink shirt and black pants. The woman has short black hair and is wearing earrings. The sky behind the woman is orange and red. There are tall buildings all around the woman.
037.jpg,Four men are walking outside of a building. The building is light blue and black in color. There is a black gate on the front of the building. One of the men is wearing a white hat and holding a long white rope. 
038.jpg,A picture of a blue and brown water pump. There is a pink hose coming out of the pump. The wall behind the pump is green. There are two hands on either side of the pipe. 
