frame,caption
001.jpg,A beautiful sunset over a city. The sky is orange and pink. There are many buildings in the city. There is a large body of water in front of the buildings. 
002.jpg,"A man and a woman are standing in front of a news set. They are both dressed in business attire. The man is wearing a blue shirt and tie, while the woman is wearing plaid. There is a large screen behind them that shows a city skyline. The floor of the news set is gray. There are lights on the ceiling of the room."
003.jpg,A man and a woman are standing in front of a news desk. The desk is white and has a red logo on it. The man is wearing a blue shirt and tie and is holding a book in his hands. The woman is standing behind him wearing a plaid shirt and black pants. There is a large screen behind them.
004.jpg,"The image is a graphic. The background is white with red diagonal stripes. The stripes are made up of small dots. In the middle of the picture there is a big red and silver logo. The logo has the letters ""HTV"" in the top right corner."
005.jpg,"This is an aerial view of a rural area.  There is a large body of water in the center of the image.  The water appears to be muddy.  It is surrounded by green grass and trees.  In the background, you can see mountains.  On the top right corner of the photo, the words ""HTV9 HD"" are written in red."
006.jpg,A picture of a large body of water. There are many small waves in the water with white foam on top of it. There is trees on the other side of the water. 
007.jpg,There are two people standing in front of trees. There is a green wheelbarrow on the ground next to them. There are leaves all around them. 
008.jpg,A woman wearing a black helmet is standing in front of a white van. There is a ladder on the side of the van. 
009.jpg,A man in a black shirt is sitting at a table. There is a white cabinet behind the man. The man has short black hair. 
010.jpg,"The image is an abstract background. The background is red and white. On the left side of the image there is a big red rectangle. On that rectangle there are small white dots that are arranged in a triangle shape. The lines on the right side of this image are also red. The image has a watermark in the top right corner that reads ""HTTV HD 06:30:55""."
011.jpg,There is a man and a woman standing in front of a white table. The man is wearing a blue shirt and a tie. There is a large screen behind them. There are buildings on the screen. 
012.jpg,There is a man and a woman standing in front of a desk. The desk is white and has a red logo on it. There is a large screen behind them. There are buildings on the screen. 
013.jpg,A man and a woman are standing behind a desk. The desk is white and has a red logo on it. The man is wearing a blue shirt and tie. The woman is wearing plaid. There is a large screen behind them. There are buildings on the screen. 
014.jpg,There is a picture of a man and a woman on the screen. The man is wearing a blue shirt and tie. He is standing in front of the woman. The woman has long black hair and a plaid shirt. There are buildings behind the man. There is a red and white logo on the bottom of the picture.
015.jpg,This is an aerial view of a dam. The water is flowing out of the dam. There is a large bridge crossing over the water. There are trees on the other side of the bridge. The sky above the dam is gray.
016.jpg,The image is a video of a flood. The water is very choppy and white. There is a lot of smoke coming out of the water. There are a few buildings in the background. The time and date of the video is 06:31:23.
017.jpg,A large body of water is in front of a bridge. There are small waves in the water. There is a small patch of green plants in the front of the photo. The sky above the water is gray.
018.jpg,There is a large field that has some weeds in it. There is a bridge in the distance behind the field. There are trees in front of the bridge. 
019.jpg,This is an aerial view of a city. There is a long bridge crossing over a large body of water. There are many buildings surrounding the bridge. The sky above the bridge is filled with white clouds.
020.jpg,A man and a woman are standing in front of a white table. The man is wearing a blue shirt and a tie. The woman is also wearing a plaid dress. There are tall buildings behind them. 
021.jpg,A man and a woman are standing in front of a white table. The man is wearing a blue shirt and a blue tie. The woman has a black and white dress on. There are tall buildings behind them. 
022.jpg,There is a man and a woman standing in front of a white table. The man is wearing a blue shirt and tie. He is holding a red wallet in his hands. The woman is standing next to him wearing a black and white dress. There are tall buildings behind them. There is a cloudy sky above them.
023.jpg,A man and a woman are standing in front of a white table. The man is wearing a blue collared shirt and a blue tie. He is holding a red wallet in his hands. The woman is standing next to him wearing a black and white plaid dress. There are tall buildings behind them. The sky above them is blue with white clouds.
024.jpg,There is a man and a woman standing in front of a cityscape. The man is wearing a white collared shirt and a tie. The woman has a plaid shirt on and is holding a red object in her hands. There are tall buildings and street lights behind them. There is a white table in frontof them. 
025.jpg,"The image is a screenshot from a news channel. It is a picture of a flooded area. The water is very dark and murky. There are tire tracks in the water. There is a red banner at the bottom of the screen that says ""Ham Chui Tan Tao Quan Binh Tan Lien Tuc BI NGAP""."
026.jpg,There are several people riding motorcycles on the street. There is a large white wall on the side of the street next to them. There are power lines above the street hanging from poles. 
027.jpg,There is a person standing in the rain. They are holding a pink umbrella. There is a sign above the person that says ham tan. There are arches on the wall next to the person. 
028.jpg,There is water on the ground. There is a white bridge over the water. There are lights on the bridge. There appears to be a person riding a motorcycle on the street. 
029.jpg,There is a large bridge over water. There are several people on motorcycles on the bridge. There is a building behind the bridge with lights on it. 
030.jpg,A person is riding a motorcycle on a wet road. They are wearing a blue jacket and a white helmet. There is a large wall on the side of the road. 
031.jpg,There is water on the ground. There is a motorcycle driving in the water. There are lights on the motorcycle. 
032.jpg,There is a man and a woman standing in front of a white table. The man is wearing a blue shirt and a blue tie. He is holding a phone in his hands. There are tall buildings behind them. 
033.jpg,A man and a woman are standing in front of a white table. The man is wearing a blue collared shirt and a blue tie. He is holding a red wallet in his hands. The woman is standing next to him wearing a plaid shirt and black pants. There are tall buildings behind them. There is a cloudy sky above them.
034.jpg,A man and a woman are standing in front of a white table. The man is wearing a blue shirt and a blue tie. The woman has a black and white checkered shirt on. There are tall buildings behind them. 
035.jpg,A man and a woman are standing in front of a white table. The man is wearing a blue shirt and a tie. He is holding a red phone in his hands. The woman is standing next to him wearing a plaid shirt. There are tall buildings behind them. There is a cloudy sky above them.
036.jpg,A man and a woman are standing in front of a backdrop of a city. The man is wearing a blue shirt and tie. He is holding a red wallet in his hands. The woman has long black hair and a plaid shirt on. There is a bookshelf behind them. 
037.jpg,A person is holding a black cell phone in their left hand. There is a white paper in front of the phone. There are two black laptops on the table in between the hands. 
038.jpg,There is a wooden table in front of a black laptop. There is a black phone on top of the table. The phone is turned on and has a white paper on it. 
039.jpg,Someone is holding a paper and a cellphone. There is a laptop on the table in front of them. There are two hands holding the paper and cellphone. 
040.jpg,A man is wearing a white collared shirt and glasses. He is standing in front of a bookshelf. There are people behind him sitting in chairs. There is a white board on the wall behind him. 
041.jpg,There are three people in a room. There is a large book case behind them. There are two boys sitting in front of a laptop. One of the boys is wearing a red and black shirt. 
042.jpg,There are four people sitting around a table. There is a large wooden table in front of them. There are several laptops on top of the table. 
043.jpg,There is a man wearing a white collared shirt. He is wearing glasses on his face. There are bookshelves behind the man with books on them. There is a white board on the wall behind them. 
044.jpg,A man is sitting at a table with three laptops on it. He is wearing a red and black shirt and glasses. The man is holding a black phone in his hand. There is a piece of paper in front of the man. 
045.jpg,A person is typing on a laptop. The laptop is black and white. The person is holding a cell phone. The cell phone is black. There is a person sitting in front of the laptop wearing a black shirt. The table is brown and made of wood.
046.jpg,A person is typing on a white laptop. There is a black phone in front of the laptop. The phone has a black screen and a white keyboard. 
