frame,caption
001.jpg,A beautiful sunset over a city. The sky is orange and pink. There are many buildings in the city. There is a large body of water in front of the buildings. 
002.jpg,A man and a woman are standing in front of a news desk. The desk is white and has a red logo on it. The man is wearing a blue shirt and tie and is holding a phone in his hand. The woman is also wearing a beige shirt and has long black hair. There is a large screen behind them.
003.jpg,A man and a woman are standing in front of a large screen. The man is wearing a blue shirt and tie. The woman is standing behind him wearing a white shirt. There is a large white chair in the front of them. There are buildings on the screen behind them. 
004.jpg,"Two men are standing outside of a red bus. One of the men is wearing a short sleeve blue shirt. He is holding a white piece of paper in his hand. The other man, wearing a black shirt and blue jeans, is standing inside of the bus. He has a large black backpack on his back. Part of a plant can be seen sitting on top of a counter top in the bus window."
005.jpg,There are two red buses parked next to each other. There is a man standing in front of one of the buses. The sky above the buses is blue. There are white clouds in the sky. 
006.jpg,A man is swimming in a body of water. He is not wearing a bathing suit. There are tall weeds sticking out of the water next to the man. 
007.jpg,A man is shirtless. He is standing next to a tree. There is a white object in front of the man. The tree has green leaves on it. 
008.jpg,Three men are sitting at a table. The table is covered with a green table cloth. There is a black case on top of the table. There are papers and a phone on the table in front of the men. 
009.jpg,A person is standing in a field. There are trees surrounding the person. There is a large white blanket on the ground in front of them. The person is wearing a red hat and a purple jacket. 
010.jpg,There are two people standing in front of a pile of white bags. There are large rocks behind them. There is a large tree behind the people. 
011.jpg,There are two people sitting on the ground. There are trees behind them. They are wearing scarves around their faces. There is a white hat on their head. 
012.jpg,There is a man and a woman standing behind a white table. The man is wearing a blue shirt and a tie. There is a large screen behind them. There are buildings on the screen. 
013.jpg,There is a man and a woman standing behind a white table. There is a large screen behind them. There are buildings on the screen. The man is wearing a blue shirt and a tie. 
014.jpg,There is a man and a woman standing in front of a white table. The man is wearing a blue shirt and a tie. He is holding a red object in his hands. The woman is standing behind him wearing a beige shirt. There are tall buildings behind them. There is a cloudy sky above them.
015.jpg,There are two people standing in front of a white table. There are tall buildings behind them. There is a man in a blue shirt and a woman in a brown shirt standing behind the table. 
016.jpg,There are people wearing green shirts and green hats. There is a machine in front of them. There are logs on the ground around them. 
017.jpg,A person wearing a green shirt is wearing a white hat. There are wooden planks behind the person. 
018.jpg,This is an image of a machine. The machine is yellow in color. There is a black symbol on the yellow part of the machine. This symbol is a triangle with a hand inside it. The hand is pointing to the left. There are wooden planks under the yellow piece of metal. The metal is gray and has a tread pattern on it.
019.jpg,The image is a forest. The trees are tall. The leaves on the trees are green. The sky is blue with white clouds. At the bottom of the image there is a barcode. The barcode is in black and white.
020.jpg,An aerial view of an area. There is a large body of water next to the land. There are many trees on the land in front of the water. The sky above the water is filled with white clouds.
021.jpg,A tree is full of red and green berries. There is a barcode on the bottom left of the image. 
022.jpg,This is a picture of some fruit on a tree. The fruit on the tree are red and green. The fruits are small and round. There is a bar code on the bottom left of the image. The bar code is in a foreign language. There are green leaves behind the fruit.
023.jpg,A truck is parked inside of a building. There are large bags on the ground in front of the truck. There is a large green ladder leading up to the door of the building. 
024.jpg,A man is wearing a blue shirt and blue pants. He is holding a large bag over his head. There are bags on the ground in front of him. 
025.jpg,There are several people standing in a forest. They are wearing green pants and a green shirt. There are tall trees in front of them.
026.jpg,There are several people standing in a line of trees. They are wearing hats on their heads. There are wooden posts in front of them. 
027.jpg,There is a black pot on the ground. There is food inside of the pot. There are words written on the bottom of the image. 
028.jpg,There is a large white building with trees in front of it. There is a brown door on the front of the building. There are people walking in a line on the sidewalk next to the buildings. 
029.jpg,There are two men kneeling down on the ground. They are wearing blue pants and a blue shirt. They have black hats on their head. There is a white pipe behind them. 
030.jpg,A picture of a person's foot on top of a pile of small rocks. The rocks are light green in color. There is a yellow floor under the rocks. There are small rocks on the floor next to the foot. 
031.jpg,This is an image of a tree. The tree has green leaves. The leaves are large and thick. There are small red and green berries on the tree. There is a person's hand in the image. The hand is pointing to the berries. The person is wearing a pink shirt. The text on the image is in Vietnamese. The time is 06:32:13.
032.jpg,Two hands are holding a red basket. Inside the basket are red berries. There are green leaves behind the basket. 
033.jpg,A man and a woman are standing in front of a white table. The man is wearing a blue collared shirt and a tie. He is holding a red object in his hands. The woman is standing behind him wearing a beige shirt. There are tall buildings behind them. There is a cloudy sky above them.
034.jpg,A man and a woman are standing in front of a white table. The man is wearing a blue collared shirt and a tie. The woman has long black hair. There are tall buildings behind them. 
035.jpg,The image is a screenshot from a video. There is a green exit sign on the ceiling. The letters on the sign are yellow and red. The numbers on the bottom of the screen are black.
036.jpg,The image is a bus stop. There are two buses visible through the windows. The buses are red in color. There is a fan in front of one of the buses. The seats in the bus stop are empty. The walls of the bus station are white. There's a clock on the wall to the right of the door. The letters B and B are on the top of the image.
037.jpg,There are two yellow signs in front of a window. The signs have black numbers on them. There is a large red bus behind the signs. 
038.jpg,The bus is red in color. It has two large side mirrors on the sides. There is white writing on the side of the bus. The sky is bright and white. The roof of the building is red.
039.jpg,The bus is red and black. There is writing on the side of the bus. The writing is in red and white. The sky is bright and sunny.
040.jpg,Two men are standing outside of a bus. The bus is red and black in color. One of the men is wearing a blue shirt. He is holding a white object in his hand. The other man is standing inside of the bus wearing a black shirt and carrying a black backpack. Part of a plant can be seen sitting on a shelf in the back of the photo.
041.jpg,This is an image of the inside of a bus. There are people sitting in the seats. The seats are purple. There is a woman with a white face mask on. The woman has a black and white jacket on. 
042.jpg,There are people sitting on a bus. They are wearing face masks. There are purple seats in front of them. There is a window behind them with yellow curtains on it. 
043.jpg,People are sitting in a row of red chairs. There are two people standing in front of the chairs. They are wearing striped shirts. 
