frame,caption
001.jpg,A beautiful sunset over a city. The sky is orange and pink. There are a couple of giant letters that spell out the name of the city. There is a large body of water in front of the buildings.
002.jpg,A man and a woman are standing in front of a white table. The man is wearing a blue shirt and tie. The woman has a white shirt on. There is a large screen behind them.
003.jpg,A man and a woman are standing behind a news desk. The desk is white and has a red logo on it. The man is wearing a blue shirt and tie and is holding a tablet in his hands. The woman is also wearing a white shirt. There is a large screen behind them. There are many tall buildings on the screen.
004.jpg,"The image is completely black. On the right side of the image there is a red and white graphic. The graphic has small white dots on it. The top right corner has the letters ""HTV9 HD"" in red. The bottom left corner has a red line. The time is 06:30:26."
005.jpg,A train is moving along the tracks. The train is blue and has a red stripe down the side of it. There are trees next to the train. 
006.jpg,This is a picture of a street. There are people walking on the sidewalk. There is a person riding a bike down the street. The man on the bike is wearing a white helmet. There's a motorcycle parked on the side of the road. The motorcycle is black. The buildings on the sides of the street are tall. The sky above the street is blue. The sun is shining brightly.
007.jpg,A house is being demolished. There is a lot of rubble on the side of the building. There are people standing outside of the house. 
008.jpg,A red and white graphic is shown. There is a large red stripe on the right side of the image. There are dots on the bottom of the red stripe. The dots are small and white.
009.jpg,A man and a woman are standing in front of a white table. The man is wearing a blue shirt and a purple tie. The woman is also wearing a white shirt and holding a red purse. There are tall buildings behind them. 
010.jpg,A man and a woman are standing in front of a white table. The man is wearing a blue shirt and a purple tie. The woman has a white shirt on and is holding a red purse. There are tall buildings behind them. 
011.jpg,A man and a woman are standing in front of a white table. The man is wearing a blue shirt and a purple tie. The woman has a white shirt on and is holding a red purse. There are tall buildings behind them. 
012.jpg,A train is moving along the tracks. The train is blue with white and red stripes on it. There is grass next to the tracks and power lines above the train. 
013.jpg,A picture of a person driving a bus. There is a stack of books on the window sill. There are trees on the other side of the street. There appears to be rain falling on the trees. There's a red and white logo at the bottom of the screen. There a windshield on the bus. The sky above the windshield is gray. The person driving the bus is black.
014.jpg,A picture of a window from a bus. There is a stack of books on the window sill. There are lots of trees on the other side of the window. The sky above the window is gray. There a white plate sitting on top of the books. 
015.jpg,There is a train track that is surrounded by rocks and debris. There is a white building behind the tracks. There are wires above the building. 
016.jpg,There is a man wearing a white hat. He is holding a white bag in his hand. There is a fence behind the man. There are plants next to the fence. 
017.jpg,There is a small building with a fence around it. There are trees behind the fence. There is rocks in front of the building. 
018.jpg,There is a train track in front of a white building. There is a white box next to the train track. There are wires above the train tracks. 
019.jpg,There is a lot of trash on the ground. There are many pieces of paper and other trash. There is a white sign in front of the trash. 
